time,station,temp,hum,pres,prcp,binary_prcp
1995-01-01,Mumbai,22.125,61.125,1013.4125,0,0
1995-01-01,Ratnagiri,25.11428571,43.57142857,1013.442857,0,0
1995-01-02,Mumbai,22.2,63.75,1012.6,0,0
1995-01-02,Ratnagiri,22.05714286,65.85714286,1013.271429,0,0
1995-01-03,Mumbai,21.25714286,70.28571429,1012.928571,0,0
1995-01-03,Ratnagiri,20.64,69.4,1012.58,0,0
1995-01-04,Mumbai,20.94285714,65.42857143,1012.871429,0,0
1995-01-04,Ratnagiri,23.025,63.625,1012.775,0,0
1995-01-05,Mumbai,21.85714286,64,1013.2,0,0
1995-01-05,Ratnagiri,22.225,74.125,1013.525,0,0
1995-01-06,Mumbai,23.275,65.125,1012.9875,0,0
1995-01-06,Ratnagiri,24.86666667,67.33333333,1013.266667,0,0
1995-01-07,Mumbai,22.75,80.375,1012.65,0,0
1995-01-07,Ratnagiri,23.475,75.25,1013.7125,0,0
1995-01-08,Mumbai,21.22857143,72.28571429,1012.8,0,0
1995-01-08,Ratnagiri,23.21428571,73.14285714,1012.8875,0,0
1995-01-09,Mumbai,20.2,55.375,1014.7375,0,0
1995-01-09,Ratnagiri,21.95,58.125,1014.6125,0,0
1995-01-10,Mumbai,20.025,52.75,1014.075,0,0
1995-01-10,Ratnagiri,22.7,58.5,1013.8875,0,0
1995-01-11,Mumbai,21.05714286,53.85714286,1014.285714,0,0
1995-01-11,Ratnagiri,20.91428571,62,1014.342857,0,0
1995-01-12,Mumbai,21,58.5,1014.714286,0,0
1995-01-12,Ratnagiri,22.05714286,64.14285714,1014.257143,0,0
1995-01-13,Mumbai,21.675,56.875,1012.9625,0,0
1995-01-13,Ratnagiri,22.42857143,58.57142857,1012.757143,0,0
1995-01-14,Mumbai,23.28571429,55.57142857,1012.314286,0,0
1995-01-14,Ratnagiri,24.1,58,1012.2,0,0
1995-01-15,Mumbai,23,63.5,1013.0875,0,0
1995-01-15,Ratnagiri,24.51428571,69.14285714,1013.057143,0,0
1995-01-16,Mumbai,21.31428571,69.14285714,1013.657143,0,0
1995-01-16,Ratnagiri,23.53333333,73.5,1014.05,0,0
1995-01-17,Mumbai,23.825,57.375,1015.925,0,0
1995-01-17,Ratnagiri,24.925,56.375,1015.225,0,0
1995-01-18,Mumbai,23.625,53.375,1016.775,0,0
1995-01-18,Ratnagiri,23.45,50.125,1016.025,0,0
1995-01-19,Mumbai,22.8,51.25,1015.8375,0,0
1995-01-19,Ratnagiri,24.1,45,1015.4625,0,0
1995-01-20,Mumbai,22.15,61.125,1013.5875,0,0
1995-01-20,Ratnagiri,24.4625,56.125,1013.375,0,0
1995-01-21,Mumbai,21.825,59.125,1013.425,0,0
1995-01-21,Ratnagiri,23.6,60.75,1012.885714,0,0
1995-01-22,Mumbai,22.925,52.125,1013.7375,0,0
1995-01-22,Ratnagiri,23.25714286,64.14285714,1013.014286,0,0
1995-01-23,Mumbai,21.91428571,45.85714286,1015.014286,0,0
1995-01-23,Ratnagiri,22.08571429,58.85714286,1014.485714,0,0
1995-01-24,Mumbai,21.85,52.375,1014.5,0,0
1995-01-24,Ratnagiri,23.5,45.25,1014.075,0,0
1995-01-25,Mumbai,21.22857143,57.71428571,1015.542857,0,0
1995-01-25,Ratnagiri,24.4,43.33333333,1015.416667,0,0
1995-01-26,Mumbai,22.775,53.125,1014.9125,0,0
1995-01-26,Ratnagiri,24.625,47.625,1014.9625,0,0
1995-01-27,Mumbai,23.2,59.14285714,1014.285714,0,0
1995-01-27,Ratnagiri,23.77142857,55.28571429,1014.385714,0,0
1995-01-28,Mumbai,25.3,45.25,1014.525,0,0
1995-01-28,Ratnagiri,26.94285714,37.71428571,1014.142857,0,0
1995-01-29,Mumbai,24.9,42.625,1014.5375,0,0
1995-01-29,Ratnagiri,26.11428571,42.42857143,1014.4,0,0
1995-01-30,Mumbai,24.525,44.625,1014.471429,0,0
1995-01-30,Ratnagiri,26.4125,35.875,1013.925,0,0
1995-01-31,Mumbai,25.7,44,1013.725,0,0
1995-01-31,Ratnagiri,26.475,48,1013.571429,0,0
1995-02-01,Mumbai,26.075,52.5,1013.7625,0,0
1995-02-01,Ratnagiri,26.725,53,1013.75,0,0
1995-02-02,Mumbai,25.75,60.5,1014.025,0,0
1995-02-02,Ratnagiri,26.6,62.14285714,1013.685714,0,0
1995-02-03,Mumbai,22.94285714,72.42857143,1013.357143,0,0
1995-02-03,Ratnagiri,24.8,62.57142857,1013.371429,0,0
1995-02-04,Mumbai,23.7,58.625,1012.975,0,0
1995-02-04,Ratnagiri,25.11428571,60.42857143,1013.128571,0,0
1995-02-05,Mumbai,25.175,49.875,1013.25,0,0
1995-02-05,Ratnagiri,26.75714286,49.71428571,1013.514286,0,0
1995-02-06,Mumbai,26.775,52.75,1013.2,0,0
1995-02-06,Ratnagiri,28.07142857,48.71428571,1013.528571,0,0
1995-02-07,Mumbai,28.45,50.75,1013.6625,0,0
1995-02-07,Ratnagiri,27.55,53.25,1014,0,0
1995-02-08,Mumbai,27.2,56.875,1012.475,0,0
1995-02-08,Ratnagiri,27.25,56.25,1012.9875,0,0
1995-02-09,Mumbai,25.975,68.125,1012.45,0,0
1995-02-09,Ratnagiri,26.2,70.75,1012.9625,0,0
1995-02-10,Mumbai,25.425,54.25,1011.5875,0,0
1995-02-10,Ratnagiri,26.1125,70.875,1011.6875,0,0
1995-02-11,Mumbai,24.875,63.625,1010.975,0,0
1995-02-11,Ratnagiri,25.7,74,1011.5625,0,0
1995-02-12,Mumbai,24.4,75.125,1011.95,0,0
1995-02-12,Ratnagiri,25.62857143,76.14285714,1012.242857,0,0
1995-02-13,Mumbai,24.25,71.125,1012.6,0,0
1995-02-13,Ratnagiri,24.65,75,1012.725,0,0
1995-02-14,Mumbai,23.375,64.875,1013.1625,0,0
1995-02-14,Ratnagiri,24.76666667,64.33333333,1012.7,0,0
1995-02-15,Mumbai,23,51.875,1012.4125,0,0
1995-02-15,Ratnagiri,23.42857143,60.85714286,1012.157143,0,0
1995-02-16,Mumbai,23.625,51.125,1011.025,0,0
1995-02-16,Ratnagiri,23.95,63,1011.383333,0,0
1995-02-17,Mumbai,24.03333333,56.83333333,1011.083333,0,0
1995-02-17,Ratnagiri,23.37142857,63.71428571,1012,0,0
1995-02-18,Mumbai,22.4,72.25,1011.8,0,0
1995-02-18,Ratnagiri,22.44,57.8,1011.84,0,0
1995-02-19,Mumbai,22.85,67.25,1012.775,0,0
1995-02-19,Ratnagiri,23.31428571,67.42857143,1013.028571,0,0
1995-02-20,Mumbai,24.925,56.5,1012.075,0,0
1995-02-20,Ratnagiri,24.225,62.75,1011.9875,0,0
1995-02-21,Mumbai,25.525,46,1011.3375,0,0
1995-02-21,Ratnagiri,25.05,63.25,1011.2125,0,0
1995-02-22,Mumbai,23.68571429,49.85714286,1011.2,0,0
1995-02-22,Ratnagiri,24.5,61.625,1010.55,0,0
1995-02-23,Mumbai,24.57142857,45.28571429,1011.314286,0,0
1995-02-23,Ratnagiri,23.9,58.125,1011.2125,0,0
1995-02-24,Mumbai,22.4,55.66666667,1011.077778,0,0
1995-02-24,Ratnagiri,23.84444444,60.11111111,1011.377778,0,0
1995-02-25,Mumbai,24.525,66.25,1010.2375,0,0
1995-02-25,Ratnagiri,23.925,69.625,1011.1,0,0
1995-02-26,Mumbai,24.575,72,1010.8875,0,0
1995-02-26,Ratnagiri,24.25714286,71.57142857,1011.742857,0,0
1995-02-27,Mumbai,24.02857143,74.71428571,1011.5,0,0
1995-02-27,Ratnagiri,24.15,70.5,1012.175,0,0
1995-02-28,Mumbai,23.3,67.75,1012.025,0,0
1995-02-28,Ratnagiri,24.2,72.75,1012.125,0,0
1995-03-01,Mumbai,23.45,68.625,1012.8375,0,0
1995-03-01,Ratnagiri,24.0375,77,1012.8875,0,0
1995-03-02,Mumbai,25.02857143,55.42857143,1013.285714,0,0
1995-03-02,Ratnagiri,24.7,71.25,1013.1,0,0
1995-03-03,Mumbai,26.45,45.375,1011.5875,0,0
1995-03-03,Ratnagiri,25.6,63.125,1011.9875,0,0
1995-03-04,Mumbai,26,50.5,1011.7875,0,0
1995-03-04,Ratnagiri,24.9375,70.75,1012.2,0,0
1995-03-05,Mumbai,25.925,50.625,1011.625,0,0
1995-03-05,Ratnagiri,25.4,64.5,1011.8875,0,0
1995-03-06,Mumbai,25.3,60.75,1012.2,0,0
1995-03-06,Ratnagiri,25.325,68.75,1012.3625,0,0
1995-03-07,Mumbai,25.025,57.5,1012.3125,0,0
1995-03-07,Ratnagiri,25.53333333,64.66666667,1011.433333,0,0
1995-03-08,Mumbai,24.7,56.66666667,1011.216667,0,0
1995-03-08,Ratnagiri,24.85714286,66,1010.771429,0,0
1995-03-09,Mumbai,24.42857143,49.42857143,1010.9,0,0
1995-03-09,Ratnagiri,24.4,68.375,1011.2875,0,0
1995-03-10,Mumbai,25.5375,40.57142857,1011.4875,0,0
1995-03-10,Ratnagiri,25.6,51.71428571,1011.771429,0,0
1995-03-11,Mumbai,25.625,40.375,1011.675,0,0
1995-03-11,Ratnagiri,24.7,58.875,1011.875,0,0
1995-03-12,Mumbai,27.325,45.125,1010.5625,0,0
1995-03-12,Ratnagiri,25.5,69.5,1011.35,0,0
1995-03-13,Mumbai,26.025,60,1010.4625,0,0
1995-03-13,Ratnagiri,26.0625,60.5,1010.625,0,0
1995-03-14,Mumbai,26.575,59.625,1011.5625,0,0
1995-03-14,Ratnagiri,26.54285714,50.57142857,1011.828571,0,0
1995-03-15,Mumbai,26.625,66.375,1013.6125,0,0
1995-03-15,Ratnagiri,26.6,60.71428571,1013.614286,0,0
1995-03-16,Mumbai,27.05714286,69.28571429,1012.914286,0,0
1995-03-16,Ratnagiri,25.675,74.75,1013.075,0,0
1995-03-17,Mumbai,25.95,67.5,1012.9125,0,0
1995-03-17,Ratnagiri,25.75,77.25,1012.875,0,0
1995-03-18,Mumbai,25.35,71.5,1013.8375,0,0
1995-03-18,Ratnagiri,25.975,65.125,1013.35,0,0
1995-03-19,Mumbai,26.2,68.125,1013.9625,0,0
1995-03-19,Ratnagiri,26,67.875,1013.575,0,0
1995-03-20,Mumbai,27.22857143,56.14285714,1011.871429,0,0
1995-03-20,Ratnagiri,27.68571429,57.28571429,1011.985714,0,0
1995-03-21,Mumbai,30.3,45.125,1010.325,0,0
1995-03-21,Ratnagiri,28.1625,62.5,1011.1375,0,0
1995-03-22,Mumbai,29.6,48.75,1009.15,0,0
1995-03-22,Ratnagiri,28.325,71.25,1009.7875,0,0
1995-03-23,Mumbai,28.74285714,56.71428571,1008.471429,0,0
1995-03-23,Ratnagiri,27.6625,72.375,1009.175,0,0
1995-03-24,Mumbai,27.85,65.375,1008.15,0,0
1995-03-24,Ratnagiri,26.8,76.75,1009.1625,0,0
1995-03-25,Mumbai,27.11428571,69.85714286,1008.142857,0,0
1995-03-25,Ratnagiri,25.9375,78.375,1009.05,0,0
1995-03-26,Mumbai,25.975,73.5,1008.857143,0,0
1995-03-26,Ratnagiri,26.1125,71,1009.25,0,0
1995-03-27,Mumbai,25.75,65.75,1008.8,0,0
1995-03-27,Ratnagiri,25.77142857,58.14285714,1009.5,0,0
1995-03-28,Mumbai,25.55,72.75,1009.1,0,0
1995-03-28,Ratnagiri,25.125,64,1009.875,0,0
1995-03-29,Mumbai,22.2,89,1008.6,0,0
1995-03-29,Ratnagiri,22.8,76,1010,0,0
1995-03-30,Mumbai,26.55,71.125,1009.2375,0,0
1995-03-30,Ratnagiri,26.5125,70,1009.625,0,0
1995-03-31,Mumbai,26.22857143,71.57142857,1009.657143,0,0
1995-03-31,Ratnagiri,26.4,69,1009.785714,0,0
1995-04-01,Mumbai,25.525,70.625,1009.7875,0,0
1995-04-01,Ratnagiri,25.98571429,67.85714286,1009.971429,0,0
1995-04-02,Mumbai,26.65,66.375,1009.5875,0,0
1995-04-02,Ratnagiri,25.8375,68.75,1009.8875,0,0
1995-04-03,Mumbai,29,53.75,1009.1125,0,0
1995-04-03,Ratnagiri,26.925,72.25,1009.5375,0,0
1995-04-04,Mumbai,29,54.75,1008.5,0,0
1995-04-04,Ratnagiri,27,74.28571429,1009.142857,0,0
1995-04-05,Mumbai,28.3,67.625,1008.8,0,0
1995-04-05,Ratnagiri,27.87142857,62.85714286,1009.114286,0,0
1995-04-06,Mumbai,27.5,64.75,1010.5375,0,0
1995-04-06,Ratnagiri,26.8375,78.375,1011.2875,0,0
1995-04-07,Mumbai,26.825,65.75,1009.3625,0,0
1995-04-07,Ratnagiri,26.62857143,75.14285714,1009.785714,0,0
1995-04-08,Mumbai,26.9,74.875,1008.25,0,0
1995-04-08,Ratnagiri,26.225,70.375,1009.375,0,0
1995-04-09,Mumbai,27.825,70.75,1009.25,0,0
1995-04-09,Ratnagiri,27.2125,67.57142857,1009.675,0,0
1995-04-10,Mumbai,28.5,66.5,1010.95,0,0
1995-04-10,Ratnagiri,27.22857143,74.71428571,1010.942857,0,0
1995-04-11,Mumbai,30.075,56.75,1010.4125,0,0
1995-04-11,Ratnagiri,27.71428571,75,1011.3,0,0
1995-04-12,Mumbai,28.675,66.625,1010.1125,0,0
1995-04-12,Ratnagiri,27.675,77.125,1011.1,0,0
1995-04-13,Mumbai,28.25,71.75,1009.2125,0,0
1995-04-13,Ratnagiri,27.475,78.25,1010.2375,0,0
1995-04-14,Mumbai,27.15,67.125,1009.0625,0,0
1995-04-14,Ratnagiri,26.5,75.5,1010.05,0,0
1995-04-15,Mumbai,27.175,68.875,1009.975,0,0
1995-04-15,Ratnagiri,27.07142857,68.71428571,1010.471429,0,0
1995-04-16,Mumbai,27.57142857,72.28571429,1009.957143,0,0
1995-04-16,Ratnagiri,27.85,67.33333333,1010.242857,0,0
1995-04-17,Mumbai,28.35,61.125,1009.825,0,0
1995-04-17,Ratnagiri,27.71666667,66.5,1009.566667,0,0
1995-04-18,Mumbai,29.175,68,1008.95,0,0
1995-04-18,Ratnagiri,28,67.25,1008.9125,0,0
1995-04-19,Mumbai,30.5,65.75,1007.7,0,0
1995-04-19,Ratnagiri,28.9125,70.875,1008.4375,0,0
1995-04-20,Mumbai,29.925,65.625,1007.325,0,0
1995-04-20,Ratnagiri,28.8,75.85714286,1008.557143,0,0
1995-04-21,Mumbai,29.8,67.71428571,1007.171429,0,0
1995-04-21,Ratnagiri,28.22857143,77.85714286,1008.2,6.644296646,1
1995-04-22,Mumbai,28.525,71,1008.1,0,0
1995-04-22,Ratnagiri,28.88571429,74.14285714,1008.714286,0,0
1995-04-23,Mumbai,29.54285714,67.42857143,1008.357143,0,0
1995-04-23,Ratnagiri,29.05,74.875,1008.7,0,0
1995-04-24,Mumbai,29.25,76.25,1007.4375,0,0
1995-04-24,Ratnagiri,28.4,78.8,1008.08,0,0
1995-04-25,Mumbai,30.6,64,1007.5625,0,0
1995-04-25,Ratnagiri,28.675,76.75,1008.1125,0,0
1995-04-26,Mumbai,31.925,49.625,1006.1375,0,0
1995-04-26,Ratnagiri,29.73333333,65.33333333,1006.066667,0,0
1995-04-27,Mumbai,32.25,59.125,1006.7125,0,0
1995-04-27,Ratnagiri,29.825,76.5,1008.166667,0,0
1995-04-28,Mumbai,31.65714286,68.71428571,1006.9,0,0
1995-04-28,Ratnagiri,30.17142857,76.57142857,1008.428571,0,0
1995-04-29,Mumbai,31.45,67.875,1008.2625,0,0
1995-04-29,Ratnagiri,29.42857143,70.57142857,1009.6,0,0
1995-04-30,Mumbai,30.875,68.625,1006.7,0,0
1995-04-30,Ratnagiri,30.3,69,1007.425,2.815977573,1
1995-05-01,Mumbai,30.125,65.625,1005.925,0,0
1995-05-01,Ratnagiri,29.6,68.66666667,1007.266667,0,0
1995-05-02,Mumbai,29.95,68.375,1007.1375,0,0
1995-05-02,Ratnagiri,29.8,70.42857143,1007.757143,0,0
1995-05-03,Mumbai,30.575,72.875,1006.525,0,0
1995-05-03,Ratnagiri,30.8375,65.25,1007.4375,0,0
1995-05-04,Mumbai,31.525,66.125,1004.375,0,0
1995-05-04,Ratnagiri,30.88571429,71.85714286,1005.314286,0,0
1995-05-05,Mumbai,30.8,65.875,1003.5375,0,0
1995-05-05,Ratnagiri,30.05714286,68.42857143,1004.828571,0,0
1995-05-06,Mumbai,30.825,65.375,1004.2375,0,0
1995-05-06,Ratnagiri,30.11428571,66,1005.285714,0,0
1995-05-07,Mumbai,31.28571429,63.14285714,1006.028571,0,0
1995-05-07,Ratnagiri,29.875,67.5,1006.775,0.1950572133,1
1995-05-08,Mumbai,30.4,69.375,1005.6,0,0
1995-05-08,Ratnagiri,29.23333333,66.66666667,1006.183333,15.21446228,1
1995-05-09,Mumbai,30.25,72.125,1003.1375,0,0
1995-05-09,Ratnagiri,29.425,74.5,1004,0,0
1995-05-10,Mumbai,30.175,73.125,1002.6375,0,0
1995-05-10,Ratnagiri,28.225,73.28571429,1003.975,0,0
1995-05-11,Mumbai,29.95,74.5,1004.9375,0,0
1995-05-11,Ratnagiri,29.175,76.25,1006.125,0,0
1995-05-12,Mumbai,30.225,73.125,1006.1,0,0
1995-05-12,Ratnagiri,29.6,74.125,1007.1625,0,0
1995-05-13,Mumbai,30.525,71.5,1004.075,0,0
1995-05-13,Ratnagiri,29.62857143,71.14285714,1005.171429,0,0
1995-05-14,Mumbai,30.175,70,1002.2625,0,0
1995-05-14,Ratnagiri,29.5875,71.125,1004.1125,0,0
1995-05-15,Mumbai,30.2,70.375,1003.2875,0,0
1995-05-15,Ratnagiri,29.62857143,71.14285714,1005.1875,0,0
1995-05-16,Mumbai,30.525,69.125,1006.1,0,0
1995-05-16,Ratnagiri,29.6375,72,1007.7125,0,0
1995-05-17,Mumbai,30.62222222,67.55555556,1007.4,0,0
1995-05-17,Ratnagiri,29.575,69.875,1008.875,0,0
1995-05-18,Mumbai,30.425,62.75,1007.275,0,0
1995-05-18,Ratnagiri,29.4,67.14285714,1008.714286,0,0
1995-05-19,Mumbai,30.25,64.625,1008.675,0,0
1995-05-19,Ratnagiri,28.65,65,1009.725,0,0
1995-05-20,Mumbai,30.175,65.125,1009.6875,0,0
1995-05-20,Ratnagiri,29.02857143,63.85714286,1010.457143,0,0
1995-05-21,Mumbai,30.1,64.75,1008.95,0,0
1995-05-21,Ratnagiri,29.075,65.25,1009.6375,0,0
1995-05-22,Mumbai,29.8,59.66666667,1008.5,0,0
1995-05-22,Ratnagiri,29.05,62.125,1009.3625,0,0
1995-05-23,Mumbai,29.825,61.875,1008.9375,0,0
1995-05-23,Ratnagiri,28.8,61,1009.6,0,0
1995-05-24,Mumbai,29.925,67.375,1008.8875,0,0
1995-05-24,Ratnagiri,28.34285714,68.28571429,1009.514286,0,0
1995-05-25,Mumbai,29.74285714,68,1008.714286,0,0
1995-05-25,Ratnagiri,28.71428571,67.71428571,1009.585714,0,0
1995-05-26,Mumbai,30.325,73.125,1008.7375,0,0
1995-05-26,Ratnagiri,29.725,72.375,1009.6,0,0
1995-05-27,Mumbai,30.85,74.75,1007.75,0,0
1995-05-27,Ratnagiri,29.85,74.125,1008.775,0,0
1995-05-28,Mumbai,30.875,76.375,1006.375,0,0
1995-05-28,Ratnagiri,29.88571429,74.14285714,1007.842857,0.2903069556,1
1995-05-29,Mumbai,31.5,75.5,1005.875,0,0
1995-05-29,Ratnagiri,30.3,71.33333333,1007.533333,0.6849790215,1
1995-05-30,Mumbai,31.425,72.75,1006.425,0,0
1995-05-30,Ratnagiri,30.42857143,72.57142857,1007.671429,0,0
1995-05-31,Mumbai,30.91428571,74.71428571,1007.014286,0,0
1995-05-31,Ratnagiri,30.54285714,74.83333333,1007.857143,0,0
1995-06-01,Mumbai,30.68571429,75,1005.885714,0,0
1995-06-01,Ratnagiri,30,76.57142857,1006.8,0,0
1995-06-02,Mumbai,30.88571429,76.85714286,1004.9,0,0
1995-06-02,Ratnagiri,30.68,74.6,1006.1,0,0
1995-06-03,Mumbai,31.05714286,72.57142857,1004.514286,0,0
1995-06-03,Ratnagiri,29.175,79.875,1005.7,0,0
1995-06-04,Mumbai,30.9,71.25,1005.1,0,0
1995-06-04,Ratnagiri,29.05714286,80.28571429,1006.214286,0,0
1995-06-05,Mumbai,30.68571429,71.42857143,1005.328571,0,0
1995-06-05,Ratnagiri,29.25,77.25,1006.2,0,0
1995-06-06,Mumbai,31.3,67.75,1005.55,0,0
1995-06-06,Ratnagiri,30.05,70.625,1006.6625,0,0
1995-06-07,Mumbai,30.875,70.125,1005.5625,0,0
1995-06-07,Ratnagiri,30.05,69,1007.1,0,0
1995-06-08,Mumbai,31.05714286,69.14285714,1005.057143,0,0
1995-06-08,Ratnagiri,30.01428571,70,1006.428571,0,0
1995-06-09,Mumbai,31.175,67.5,1003.975,0,0
1995-06-09,Ratnagiri,30.65714286,65.57142857,1005.628571,0,0
1995-06-10,Mumbai,31.53333333,66,1002.9,0,0
1995-06-10,Ratnagiri,30.13333333,70,1004.366667,0,0
1995-06-11,Mumbai,31.37142857,69.85714286,1002.428571,0,0
1995-06-11,Ratnagiri,30.17142857,72.28571429,1003.828571,0,0
1995-06-12,Mumbai,31.62857143,70.14285714,1001.285714,7.387687683,1
1995-06-12,Ratnagiri,29.9,77.16666667,1002.4,2.633272171,1
1995-06-13,Mumbai,31.65714286,71,1000.4,0,0
1995-06-13,Ratnagiri,28.65,82.125,1001.1,0,0
1995-06-14,Mumbai,31.31428571,72.28571429,1000.571429,0,0
1995-06-14,Ratnagiri,25.63333333,92.83333333,1003.6,57.7029686,1
1995-06-15,Mumbai,30.4,74.375,1004.125,0.4211927652,1
1995-06-15,Ratnagiri,26.54285714,88.85714286,1006.171429,21.85073662,1
1995-06-16,Mumbai,30.65,75.57142857,1004.8875,2.111959934,1
1995-06-16,Ratnagiri,25.8875,92.5,1007.05,7.890313148,1
1995-06-17,Mumbai,29.9,78.375,1003.8875,23.27748871,1
1995-06-17,Ratnagiri,26.5,88.71428571,1006.3625,82.40616608,1
1995-06-18,Mumbai,31.05,71.5,1004.125,65.7243576,1
1995-06-18,Ratnagiri,26.9125,86.5,1006.4625,36.98765564,1
1995-06-19,Mumbai,30.25714286,73.42857143,1004.928571,89.10196686,1
1995-06-19,Ratnagiri,28.08,82.8,1007.22,7.973772526,1
1995-06-20,Mumbai,29.95,77,1005.4875,6.248230934,1
1995-06-20,Ratnagiri,26.77142857,89,1007.485714,8.163680077,1
1995-06-21,Mumbai,30.2,77,1005.1625,4.180900097,1
1995-06-21,Ratnagiri,26.22857143,89,1007.8,6.585730553,1
1995-06-22,Mumbai,30.6,74.42857143,1004.371429,9.643283844,1
1995-06-22,Ratnagiri,27.84,88.6,1006.18,71.87805939,1
1995-06-23,Mumbai,30.95,73.14285714,1004.3125,0,0
1995-06-23,Ratnagiri,28.75,82,1005.875,9.531128883,1
1995-06-24,Mumbai,30,76.875,1004.3625,0.1495621651,1
1995-06-24,Ratnagiri,26.51428571,87.14285714,1006.45,22.12282562,1
1995-06-25,Mumbai,29.825,78,1005.1375,0,0
1995-06-25,Ratnagiri,28,83,1006.671429,6.681373596,1
1995-06-26,Mumbai,30.37142857,75.14285714,1004.628571,8.897461891,1
1995-06-26,Ratnagiri,26.8,89.75,1006.35,37.79711151,1
1995-06-27,Mumbai,30.88571429,73.57142857,1002.414286,9.223515511,1
1995-06-27,Ratnagiri,26.32,89,1004.7,15.40686131,1
1995-06-28,Mumbai,29.31428571,81.14285714,1001.414286,2.111959934,1
1995-06-28,Ratnagiri,26.3625,88,1003.0125,2.647736549,1
1995-06-29,Mumbai,30.11111111,79,1001.188889,8.937869072,1
1995-06-29,Ratnagiri,26.25,90.75,1003.3375,4.356826782,1
1995-06-30,Mumbai,30.5,75.5,1002.383333,0.8256487846,1
1995-06-30,Ratnagiri,27.97142857,89,1004.657143,12.52481556,1
1995-07-01,Mumbai,30.7,73.25,1002.2,0.4267086983,1
1995-07-01,Ratnagiri,28.48571429,83.71428571,1004.314286,7.661570549,1
1995-07-02,Mumbai,29.975,78.625,1002.4875,0,0
1995-07-02,Ratnagiri,28.23333333,83.5,1004.533333,3.003771782,1
1995-07-03,Mumbai,30.26666667,74.16666667,1004.383333,0.4195723236,1
1995-07-03,Ratnagiri,27.36666667,87.16666667,1006.566667,5.506253242,1
1995-07-04,Mumbai,30.7,72.375,1003.4125,1.55676806,1
1995-07-04,Ratnagiri,27.525,86.25,1005.925,11.56180763,1
1995-07-05,Mumbai,30.45,72.75,1002.0125,0,0
1995-07-05,Ratnagiri,27.95,85.125,1003.585714,40.2450943,1
1995-07-06,Mumbai,30.275,72.625,1002.088889,0.3495342433,1
1995-07-06,Ratnagiri,27.2,84.375,1003.575,0.3395206034,1
1995-07-07,Mumbai,27.94285714,83.71428571,1002.5,0,0
1995-07-07,Ratnagiri,25.075,92.125,1005.0125,9.678901672,1
1995-07-08,Mumbai,28.7,83,1002.2875,5.083949089,1
1995-07-08,Ratnagiri,25.2,93.875,1004.45,78.58219147,1
1995-07-09,Mumbai,28.275,84.5,1001.3625,3.609845638,1
1995-07-09,Ratnagiri,25.475,93.125,1003.4125,18.56818771,1
1995-07-10,Mumbai,27,90.875,998.3875,14.99288082,1
1995-07-10,Ratnagiri,24.86666667,95.16666667,1001.8,35.71999359,1
1995-07-11,Mumbai,27,88.42857143,998.7857143,9.515654564,1
1995-07-11,Ratnagiri,25.425,92.25,1002.0625,81.67205048,1
1995-07-12,Mumbai,27.5,86.875,1000.85,10.40265751,1
1995-07-12,Ratnagiri,27.125,87.125,1003.2125,44.50040436,1
1995-07-13,Mumbai,27.9,87.625,1002.1875,101.320015,1
1995-07-13,Ratnagiri,27.05,86.875,1004.6375,38.07523346,1
1995-07-14,Mumbai,28.275,85.125,1002.7,68.95973206,1
1995-07-14,Ratnagiri,27.52857143,84.71428571,1004.871429,16.68397903,1
1995-07-15,Mumbai,26.975,90.75,1001.325,53.07087326,1
1995-07-15,Ratnagiri,26.2,90.14285714,1004.0125,65.52758789,1
1995-07-16,Mumbai,27.28571429,89.42857143,1000.585714,116.7538071,1
1995-07-16,Ratnagiri,26.325,89.625,1003.1,17.18571281,1
1995-07-17,Mumbai,25.4,91.33333333,1001.1375,37.32323837,1
1995-07-17,Ratnagiri,26,91.14285714,1004.342857,39.80694199,1
1995-07-18,Mumbai,28.125,84.125,1000.95,45.78760147,1
1995-07-18,Ratnagiri,27.56666667,86.6,1004.033333,62.78737259,1
1995-07-19,Mumbai,27.425,89.125,999.7285714,55.63856888,1
1995-07-19,Ratnagiri,27.05,86.875,1002.7,57.43718719,1
1995-07-20,Mumbai,27.6,87.75,999.7625,66.52175903,1
1995-07-20,Ratnagiri,27.125,86.375,1002.9625,15.90712547,1
1995-07-21,Mumbai,27.15,89.625,1002.2875,85.21161652,1
1995-07-21,Ratnagiri,27.225,84.25,1005.075,7.187065125,1
1995-07-22,Mumbai,28.375,85.875,1005.0125,64.72109985,1
1995-07-22,Ratnagiri,27.54285714,84.71428571,1006.6,11.17814541,1
1995-07-23,Mumbai,28,87.375,1005.8875,38.59592819,1
1995-07-23,Ratnagiri,27.45714286,86.85714286,1007.357143,2.368216276,1
1995-07-24,Mumbai,28.375,84.5,1004.125,10.34201527,1
1995-07-24,Ratnagiri,26.45,89.75,1006.25,11.12906551,1
1995-07-25,Mumbai,28.3,84,1004.2375,11.2583437,1
1995-07-25,Ratnagiri,25.425,92.625,1006.8375,36.70417786,1
1995-07-26,Mumbai,27.675,87.5,1005.35,21.60691261,1
1995-07-26,Ratnagiri,25.525,93,1007.175,95.92543793,1
1995-07-27,Mumbai,28.625,82.375,1005.928571,17.19885445,1
1995-07-27,Ratnagiri,26.7625,89.25,1007.475,46.2868309,1
1995-07-28,Mumbai,28.55,84,1004.5375,2.814602613,1
1995-07-28,Ratnagiri,27.1,88,1006.457143,14.73457241,1
